Date,Team Name,Half,Officials,Time On Court,Player 1,Player 2,Player 3,Player 4,Player 5,Points,Opp Points,Rebounds,Assists,3pt Made,3pt Att,Shots Made,Shots Att,FT Made,FT Att,Layup Atts,Dunk Atts,Turnovers,Fouls,Average Shot Distance
8-May-18,WARRIORS,1,"Derrick Stafford, Ed Malloy, Josh Tiven",37,Kevon Looney,Quinn Cook,Shaun Livingston,Klay Thompson,Andre Iguodala,1,2,0,0,0,1,0,1,1,1,0,0,0,1,0
8-May-18,WARRIORS,1,"Derrick Stafford, Ed Malloy, Josh Tiven",75,Kevon Looney,Quinn Cook,Draymond Green,Klay Thompson,Andre Iguodala,2,0,2,1,0,0,1,1,0,0,0,0,1,1,0
8-May-18,WARRIORS,1,"Derrick Stafford, Ed Malloy, Josh Tiven",0,Kevon Looney,Stephen Curry,Draymond Green,Klay Thompson,Andre Iguodala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-May-18,WARRIORS,1,"Derrick Stafford, Ed Malloy, Josh Tiven",320,Kevin Durant,Stephen Curry,Draymond Green,Klay Thompson,Andre Iguodala,13,16,2,5,1,2,6,10,0,0,3,2,3,1,0
8-May-18,WARRIORS,1,"Derrick Stafford, Ed Malloy, Josh Tiven",150,Kevin Durant,Stephen Curry,Draymond Green,Kevon Looney,Andre Iguodala,9,10,2,4,1,1,4,5,0,0,0,0,0,1,0
8-May-18,WARRIORS,2,"Derrick Stafford, Ed Malloy, Josh Tiven",335,Klay Thompson,Stephen Curry,Kevin Durant,Andre Iguodala,Draymond Green,22,4,8,8,2,3,10,12,2,2,3,2,1,2,0
8-May-18,WARRIORS,2,"Derrick Stafford, Ed Malloy, Josh Tiven",119,Klay Thompson,Stephen Curry,Kevin Durant,Kevon Looney,Draymond Green,5,4,4,0,0,2,1,4,3,3,0,0,0,1,0
8-May-18,WARRIORS,2,"Derrick Stafford, Ed Malloy, Josh Tiven",22,Klay Thompson,Stephen Curry,Kevin Durant,Kevon Looney,Jordan Bell,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
8-May-18,WARRIORS,2,"Derrick Stafford, Ed Malloy, Josh Tiven",105,Klay Thompson,Quinn Cook,Kevin Durant,Kevon Looney,Jordan Bell,0,4,1,0,0,1,0,3,0,0,0,0,1,1,0
8-May-18,WARRIORS,2,"Derrick Stafford, Ed Malloy, Josh Tiven",0,Klay Thompson,Quinn Cook,Kevin Durant,Draymond Green,Jordan Bell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-May-18,WARRIORS,2,"Derrick Stafford, Ed Malloy, Josh Tiven",159,Shaun Livingston,Quinn Cook,Kevin Durant,Draymond Green,Jordan Bell,7,6,3,2,1,2,3,5,0,0,1,1,1,2,0
8-May-18,WARRIORS,2,"Derrick Stafford, Ed Malloy, Josh Tiven",376,Shaun Livingston,Draymond Green,Stephen Curry,Kevon Looney,Klay Thompson,10,15,9,3,0,3,5,14,0,0,4,0,1,2,0
8-May-18,WARRIORS,2,"Derrick Stafford, Ed Malloy, Josh Tiven",0,Quinn Cook,Draymond Green,Stephen Curry,Kevon Looney,Klay Thompson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-May-18,WARRIORS,2,"Derrick Stafford, Ed Malloy, Josh Tiven",166,Quinn Cook,Draymond Green,Stephen Curry,Kevon Looney,Kevin Durant,2,6,0,0,0,1,1,5,0,0,1,0,0,2,0
8-May-18,WARRIORS,2,"Derrick Stafford, Ed Malloy, Josh Tiven",87,Klay Thompson,Draymond Green,Stephen Curry,Kevon Looney,Kevin Durant,4,4,2,1,0,0,2,3,0,0,2,0,1,1,0
8-May-18,WARRIORS,2,"Derrick Stafford, Ed Malloy, Josh Tiven",71,Klay Thompson,Draymond Green,Stephen Curry,Jordan Bell,Kevin Durant,2,4,0,1,0,0,1,2,0,0,1,0,1,1,0
13-May-18,CAVALIERS,1,"Marc Davis, Pat Fraher, John Goble, James Williams",409,Kevin Love,LeBron James,Kyle Korver,George Hill,JR Smith,7,20,2,1,0,4,2,10,3,4,2,0,0,4,0
13-May-18,CAVALIERS,1,"Marc Davis, Pat Fraher, John Goble, James Williams",0,Tristan Thompson,LeBron James,Kyle Korver,George Hill,JR Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-May-18,CAVALIERS,1,"Marc Davis, Pat Fraher, John Goble, James Williams",116,Tristan Thompson,LeBron James,Jeff Green,George Hill,JR Smith,2,6,1,0,0,1,1,4,0,0,0,0,0,1,0
13-May-18,CAVALIERS,1,"Marc Davis, Pat Fraher, John Goble, James Williams",0,Tristan Thompson,LeBron James,Jeff Green,Rodney Hood,JR Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-May-18,CAVALIERS,1,"Marc Davis, Pat Fraher, John Goble, James Williams",210,Tristan Thompson,LeBron James,Jeff Green,Rodney Hood,Jordan Clarkson,11,10,4,2,0,1,4,8,1,1,4,1,1,0,0
13-May-18,CAVALIERS,1,"Marc Davis, Pat Fraher, John Goble, James Williams",0,Rodney Hood,LeBron James,Tristan Thompson,Jordan Clarkson,Jeff Green,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
13-May-18,CAVALIERS,1,"Marc Davis, Pat Fraher, John Goble, James Williams",205,Rodney Hood,Kevin Love,Tristan Thompson,Jordan Clarkson,Jeff Green,5,4,9,1,0,3,2,9,1,1,3,0,1,1,0
13-May-18,CAVALIERS,1,"Marc Davis, Pat Fraher, John Goble, James Williams",27,LeBron James,Kevin Love,Tristan Thompson,Jordan Clarkson,Jeff Green,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13-May-18,CAVALIERS,1,"Marc Davis, Pat Fraher, John Goble, James Williams",20,LeBron James,Kevin Love,Tristan Thompson,Jordan Clarkson,JR Smith,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
13-May-18,CAVALIERS,1,"Marc Davis, Pat Fraher, John Goble, James Williams",128,LeBron James,Kevin Love,Tristan Thompson,George Hill,JR Smith,2,6,2,0,0,1,1,4,0,0,1,0,0,0,0
13-May-18,CAVALIERS,1,"Marc Davis, Pat Fraher, John Goble, James Williams",322,LeBron James,Kevin Love,Kyle Korver,George Hill,JR Smith,8,14,2,4,0,2,4,10,0,0,4,2,1,0,0
13-May-18,CAVALIERS,1,"Marc Davis, Pat Fraher, John Goble, James Williams",3,LeBron James,Tristan Thompson,Kyle Korver,George Hill,JR Smith,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13-May-18,CAVALIERS,2,"Marc Davis, Pat Fraher, John Goble, James Williams",641,JR Smith,LeBron James,Kevin Love,George Hill,Kyle Korver,24,17,10,5,3,8,8,15,5,5,5,1,3,0,0
13-May-18,CAVALIERS,2,"Marc Davis, Pat Fraher, John Goble, James Williams",33,JR Smith,Jeff Green,Kevin Love,George Hill,Kyle Korver,2,0,2,0,0,0,0,1,2,2,1,0,0,0,0
13-May-18,CAVALIERS,2,"Marc Davis, Pat Fraher, John Goble, James Williams",62,JR Smith,Jeff Green,Kevin Love,George Hill,Tristan Thompson,3,0,2,0,0,0,1,2,1,1,0,0,0,0,0
13-May-18,CAVALIERS,2,"Marc Davis, Pat Fraher, John Goble, James Williams",275,Jordan Clarkson,Tristan Thompson,LeBron James,Rodney Hood,Jeff Green,4,18,4,1,0,2,2,8,0,0,1,0,3,1,0
13-May-18,CAVALIERS,2,"Marc Davis, Pat Fraher, John Goble, James Williams",196,Jordan Clarkson,Tristan Thompson,Cedi Osman,Rodney Hood,Jeff Green,10,5,3,2,1,2,4,7,1,1,2,0,0,1,0
13-May-18,CAVALIERS,2,"Marc Davis, Pat Fraher, John Goble, James Williams",0,Jordan Clarkson,Larry Nance Jr.,Cedi Osman,Rodney Hood,Jeff Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-May-18,CAVALIERS,2,"Marc Davis, Pat Fraher, John Goble, James Williams",61,Jose Calderon,Larry Nance Jr.,Cedi Osman,Rodney Hood,Jeff Green,3,2,1,0,0,0,0,1,3,3,0,0,0,1,0
13-May-18,CAVALIERS,2,"Marc Davis, Pat Fraher, John Goble, James Williams",172,Jose Calderon,Larry Nance Jr.,Cedi Osman,Rodney Hood,Ante Zizic,2,5,4,1,0,2,1,5,0,2,0,0,0,1,0
14-May-18,WARRIORS,1,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",230,Kevin Durant,Klay Thompson,Stephen Curry,Draymond Green,Andre Iguodala,4,12,2,0,0,2,2,7,0,0,3,0,1,3,0
14-May-18,WARRIORS,1,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",293,Kevin Durant,Klay Thompson,Stephen Curry,Draymond Green,Kevon Looney,15,11,3,3,3,4,6,9,0,0,0,1,0,1,0
14-May-18,WARRIORS,1,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",0,Kevin Durant,Andre Iguodala,Stephen Curry,Draymond Green,Kevon Looney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-May-18,WARRIORS,1,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",139,Kevin Durant,Andre Iguodala,Stephen Curry,Nick Young,Kevon Looney,8,7,1,2,2,2,3,3,0,0,0,0,0,0,0
14-May-18,WARRIORS,1,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",74,Kevin Durant,Andre Iguodala,Shaun Livingston,Nick Young,Kevon Looney,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0
14-May-18,WARRIORS,1,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",214,Klay Thompson,Draymond Green,Shaun Livingston,David West,Nick Young,11,8,5,4,1,4,5,9,0,0,2,0,0,1,0
14-May-18,WARRIORS,1,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",0,Klay Thompson,Draymond Green,Shaun Livingston,David West,Kevon Looney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-May-18,WARRIORS,1,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",74,Klay Thompson,Draymond Green,Shaun Livingston,Kevin Durant,Kevon Looney,3,3,2,0,0,0,1,1,1,1,0,0,1,0,0
14-May-18,WARRIORS,1,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",78,Klay Thompson,Draymond Green,Stephen Curry,Kevin Durant,Kevon Looney,2,0,1,1,0,1,1,2,0,0,0,0,0,0,0
14-May-18,WARRIORS,1,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",26,Andre Iguodala,Draymond Green,Stephen Curry,Kevin Durant,Kevon Looney,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0
14-May-18,WARRIORS,1,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",171,Andre Iguodala,Klay Thompson,Stephen Curry,Kevin Durant,Kevon Looney,2,5,2,1,0,1,1,4,0,0,2,0,2,2,0
14-May-18,WARRIORS,1,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",141,Nick Young,Klay Thompson,Stephen Curry,Kevin Durant,Kevon Looney,7,10,1,2,1,2,2,4,2,2,2,0,1,0,0
14-May-18,WARRIORS,2,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",398,Andre Iguodala,Draymond Green,Kevin Durant,Stephen Curry,Klay Thompson,20,14,3,6,2,3,9,11,2,2,1,2,1,3,0
14-May-18,WARRIORS,2,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",161,Kevon Looney,Draymond Green,Kevin Durant,Stephen Curry,Klay Thompson,5,2,6,0,0,2,2,6,1,2,1,1,0,0,0
14-May-18,WARRIORS,2,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",0,Kevon Looney,Draymond Green,Kevin Durant,Stephen Curry,Nick Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-May-18,WARRIORS,2,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",27,Kevon Looney,Andre Iguodala,Kevin Durant,Stephen Curry,Nick Young,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14-May-18,WARRIORS,2,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",50,Kevon Looney,Andre Iguodala,Shaun Livingston,Stephen Curry,Nick Young,0,4,0,0,0,1,0,2,0,0,0,0,0,1,0
14-May-18,WARRIORS,2,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",44,Kevon Looney,Andre Iguodala,Shaun Livingston,Kevin Durant,Nick Young,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0
14-May-18,WARRIORS,2,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",56,Kevon Looney,Klay Thompson,Shaun Livingston,Kevin Durant,Nick Young,1,3,1,0,0,1,0,1,1,1,0,0,0,0,0
14-May-18,WARRIORS,2,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",168,Draymond Green,Kevon Looney,Klay Thompson,Shaun Livingston,Nick Young,7,2,4,2,2,3,2,4,1,1,2,0,1,1,0
14-May-18,WARRIORS,2,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",0,Draymond Green,Kevin Durant,Klay Thompson,Shaun Livingston,Nick Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-May-18,WARRIORS,2,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",139,Draymond Green,Kevin Durant,Klay Thompson,Shaun Livingston,Andre Iguodala,7,6,2,1,1,2,2,4,2,2,1,0,0,1,0
14-May-18,WARRIORS,2,"Tony Brothers, Scott Foster, Bill Spooner, Tom Washington",397,Draymond Green,Kevin Durant,Klay Thompson,Stephen Curry,Andre Iguodala,18,15,7,2,1,6,3,8,11,13,3,0,2,3,0
16-May-18,WARRIORS,1,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",323,Kevin Durant,Klay Thompson,Stephen Curry,Andre Iguodala,Draymond Green,10,13,4,3,0,2,4,7,2,2,2,0,5,3,0
16-May-18,WARRIORS,1,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",223,Kevin Durant,Klay Thompson,Stephen Curry,Kevon Looney,Draymond Green,8,8,4,1,0,2,4,8,0,0,5,1,0,0,0
16-May-18,WARRIORS,1,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",0,Kevin Durant,Andre Iguodala,Stephen Curry,Kevon Looney,Draymond Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-May-18,WARRIORS,1,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",33,Kevin Durant,Andre Iguodala,Stephen Curry,Kevon Looney,Nick Young,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0
16-May-18,WARRIORS,1,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",159,Shaun Livingston,Andre Iguodala,Stephen Curry,Kevon Looney,Nick Young,3,6,4,0,0,3,1,5,1,1,1,0,1,1,0
16-May-18,WARRIORS,1,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",148,David West,Draymond Green,Klay Thompson,Nick Young,Shaun Livingston,5,5,3,2,1,1,2,5,0,0,0,1,0,2,0
16-May-18,WARRIORS,1,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",194,David West,Draymond Green,Klay Thompson,Kevin Durant,Shaun Livingston,9,12,1,3,1,1,3,4,2,2,0,2,1,0,0
16-May-18,WARRIORS,1,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",0,Andre Iguodala,Draymond Green,Klay Thompson,Kevin Durant,Shaun Livingston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-May-18,WARRIORS,1,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",349,Andre Iguodala,Draymond Green,Klay Thompson,Kevin Durant,Stephen Curry,15,18,3,3,3,6,6,10,0,0,1,2,3,1,0
16-May-18,WARRIORS,1,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",11,Nick Young,Draymond Green,Klay Thompson,Kevin Durant,Stephen Curry,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
16-May-18,WARRIORS,2,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",433,Draymond Green,Kevin Durant,Stephen Curry,Andre Iguodala,Klay Thompson,16,18,5,2,1,2,7,13,1,1,3,1,1,2,0
16-May-18,WARRIORS,2,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",101,Draymond Green,Kevin Durant,Stephen Curry,Kevon Looney,Klay Thompson,4,2,1,2,0,1,2,3,0,0,1,0,1,1,0
16-May-18,WARRIORS,2,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",30,Draymond Green,Kevin Durant,Stephen Curry,Kevon Looney,Nick Young,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0
16-May-18,WARRIORS,2,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",0,Shaun Livingston,Kevin Durant,Stephen Curry,Kevon Looney,Nick Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-May-18,WARRIORS,2,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",173,Shaun Livingston,Kevin Durant,Andre Iguodala,Kevon Looney,Nick Young,9,9,3,1,1,2,2,5,4,4,3,0,1,4,0
16-May-18,WARRIORS,2,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",113,Stephen Curry,Draymond Green,Klay Thompson,Nick Young,Shaun Livingston,7,3,4,2,1,2,3,6,0,0,2,1,0,2,0
16-May-18,WARRIORS,2,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",62,Stephen Curry,Draymond Green,Klay Thompson,Nick Young,Kevin Durant,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0
16-May-18,WARRIORS,2,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",189,Stephen Curry,Draymond Green,Klay Thompson,Andre Iguodala,Kevin Durant,5,15,2,0,0,2,1,5,3,4,0,0,1,2,0
16-May-18,WARRIORS,2,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",21,Stephen Curry,Draymond Green,Klay Thompson,Jordan Bell,Kevin Durant,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0
16-May-18,WARRIORS,2,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",0,Stephen Curry,Draymond Green,Nick Young,Jordan Bell,Kevin Durant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-May-18,WARRIORS,2,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",0,Stephen Curry,Quinn Cook,Nick Young,Jordan Bell,Kevin Durant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16-May-18,WARRIORS,2,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",0,Zaza Pachulia,Quinn Cook,Nick Young,Jordan Bell,Kevin Durant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-May-18,WARRIORS,2,"Ken Mauer, Pat Fraher, Ed Malloy, David Guthrie",318,Zaza Pachulia,Quinn Cook,Nick Young,Jordan Bell,Shaun Livingston,14,9,8,2,1,3,4,9,5,8,2,0,0,0,0
19-May-18,CAVALIERS,1,"James Capers, Zach Zarba, Josh Tiven, James Williams",540,Tristan Thompson,Kevin Love,George Hill,LeBron James,JR Smith,27,11,12,4,5,7,9,17,4,4,2,2,1,1,0
19-May-18,CAVALIERS,1,"James Capers, Zach Zarba, Josh Tiven, James Williams",44,Larry Nance Jr.,Kevin Love,George Hill,LeBron James,JR Smith,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0
19-May-18,CAVALIERS,1,"James Capers, Zach Zarba, Josh Tiven, James Williams",0,Larry Nance Jr.,Kevin Love,George Hill,LeBron James,Kyle Korver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-May-18,CAVALIERS,1,"James Capers, Zach Zarba, Josh Tiven, James Williams",146,Larry Nance Jr.,Kevin Love,George Hill,Jeff Green,Kyle Korver,5,6,2,1,1,3,2,4,0,0,1,0,0,1,0
19-May-18,CAVALIERS,1,"James Capers, Zach Zarba, Josh Tiven, James Williams",365,Larry Nance Jr.,LeBron James,Jordan Clarkson,Kyle Korver,Jeff Green,15,14,6,5,1,1,6,8,2,4,2,2,4,3,0
19-May-18,CAVALIERS,1,"James Capers, Zach Zarba, Josh Tiven, James Williams",0,Larry Nance Jr.,LeBron James,Kevin Love,Kyle Korver,Jeff Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-May-18,CAVALIERS,1,"James Capers, Zach Zarba, Josh Tiven, James Williams",0,George Hill,LeBron James,Kevin Love,Kyle Korver,Jeff Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-May-18,CAVALIERS,1,"James Capers, Zach Zarba, Josh Tiven, James Williams",0,George Hill,LeBron James,Kevin Love,JR Smith,Jeff Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-May-18,CAVALIERS,1,"James Capers, Zach Zarba, Josh Tiven, James Williams",345,George Hill,LeBron James,Kevin Love,JR Smith,Tristan Thompson,14,10,8,2,2,5,4,10,4,4,1,1,1,2,0
19-May-18,CAVALIERS,2,"James Capers, Zach Zarba, Josh Tiven, James Williams",473,JR Smith,Kevin Love,George Hill,Tristan Thompson,LeBron James,15,14,10,5,2,4,6,13,1,3,0,3,3,4,0
19-May-18,CAVALIERS,2,"James Capers, Zach Zarba, Josh Tiven, James Williams",75,JR Smith,Kevin Love,George Hill,Kyle Korver,LeBron James,5,0,2,0,0,0,0,0,5,5,0,0,2,1,0
19-May-18,CAVALIERS,2,"James Capers, Zach Zarba, Josh Tiven, James Williams",87,Jeff Green,Kevin Love,George Hill,Kyle Korver,LeBron James,5,5,2,0,0,1,1,2,3,3,1,0,0,0,0
19-May-18,CAVALIERS,2,"James Capers, Zach Zarba, Josh Tiven, James Williams",91,Jeff Green,Kevin Love,George Hill,Kyle Korver,JR Smith,1,3,2,0,0,1,0,2,1,1,0,0,1,0,0
19-May-18,CAVALIERS,2,"James Capers, Zach Zarba, Josh Tiven, James Williams",441,Jordan Clarkson,Kyle Korver,Larry Nance Jr.,Jeff Green,<__main__.Team object at 0x03C9E030>,23,18,3,5,5,6,8,11,2,2,2,2,2,6,0
19-May-18,CAVALIERS,2,"James Capers, Zach Zarba, Josh Tiven, James Williams",0,Jordan Clarkson,Jose Calderon,Larry Nance Jr.,Jeff Green,<__main__.Team object at 0x03C9E030>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-May-18,CAVALIERS,2,"James Capers, Zach Zarba, Josh Tiven, James Williams",273,Jordan Clarkson,Jose Calderon,Larry Nance Jr.,Ante Zizic,<__main__.Team object at 0x03C9E030>,6,5,5,1,1,5,1,7,3,4,1,0,1,0,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",333,Kevin Durant,Draymond Green,Stephen Curry,Andre Iguodala,Klay Thompson,16,13,4,5,2,4,6,10,2,2,5,1,2,1,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",221,Kevin Durant,Draymond Green,Stephen Curry,Kevon Looney,Klay Thompson,6,9,5,1,0,5,2,7,2,2,3,0,1,2,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",0,Kevin Durant,Draymond Green,Stephen Curry,Kevon Looney,Andre Iguodala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",0,Kevin Durant,Nick Young,Stephen Curry,Kevon Looney,Andre Iguodala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",178,Kevin Durant,Nick Young,Shaun Livingston,Kevon Looney,Andre Iguodala,11,0,5,1,1,3,3,6,2,2,0,1,1,1,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",151,Shaun Livingston,Nick Young,Stephen Curry,Klay Thompson,Draymond Green,4,5,4,1,0,1,3,7,0,0,2,0,0,2,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",57,Shaun Livingston,Kevon Looney,Stephen Curry,Klay Thompson,Draymond Green,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",60,Shaun Livingston,Kevon Looney,Kevin Durant,Klay Thompson,Draymond Green,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",0,Shaun Livingston,Jordan Bell,Kevin Durant,Klay Thompson,Draymond Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",142,Andre Iguodala,Jordan Bell,Kevin Durant,Klay Thompson,Draymond Green,7,6,2,2,1,2,3,4,0,0,1,0,0,0,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",77,Andre Iguodala,Jordan Bell,Kevin Durant,Stephen Curry,Draymond Green,2,0,1,0,0,1,0,2,2,2,0,0,0,1,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",193,Andre Iguodala,Klay Thompson,Kevin Durant,Stephen Curry,Draymond Green,7,7,3,1,0,2,3,7,1,1,2,0,0,2,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",22,Andre Iguodala,Klay Thompson,Kevin Durant,Stephen Curry,Jordan Bell,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",0,Draymond Green,Klay Thompson,Kevin Durant,Stephen Curry,Jordan Bell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-May-18,WARRIORS,1,"Sean Corbin, Marc Davis, Jason Phillips",6,Draymond Green,Klay Thompson,Kevin Durant,Stephen Curry,Nick Young,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
20-May-18,WARRIORS,2,"Sean Corbin, Marc Davis, Jason Phillips",446,Stephen Curry,Draymond Green,Kevin Durant,Andre Iguodala,Klay Thompson,19,13,7,5,2,4,9,14,1,1,9,0,1,0,0
20-May-18,WARRIORS,2,"Sean Corbin, Marc Davis, Jason Phillips",77,Stephen Curry,Draymond Green,Kevin Durant,Kevon Looney,Klay Thompson,5,0,3,0,1,1,2,2,0,0,1,0,0,0,0
20-May-18,WARRIORS,2,"Sean Corbin, Marc Davis, Jason Phillips",57,Stephen Curry,Draymond Green,Kevin Durant,Kevon Looney,Nick Young,4,3,0,0,1,2,1,2,1,1,0,0,0,0,0
20-May-18,WARRIORS,2,"Sean Corbin, Marc Davis, Jason Phillips",0,Stephen Curry,Andre Iguodala,Kevin Durant,Kevon Looney,Nick Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-May-18,WARRIORS,2,"Sean Corbin, Marc Davis, Jason Phillips",83,Shaun Livingston,Andre Iguodala,Kevin Durant,Kevon Looney,Nick Young,2,4,2,0,0,0,1,4,0,0,3,0,0,2,0
20-May-18,WARRIORS,2,"Sean Corbin, Marc Davis, Jason Phillips",72,Shaun Livingston,Andre Iguodala,Kevin Durant,Jordan Bell,Nick Young,2,4,1,0,0,0,1,1,0,0,0,0,1,0,0
20-May-18,WARRIORS,2,"Sean Corbin, Marc Davis, Jason Phillips",221,Draymond Green,Klay Thompson,Stephen Curry,Shaun Livingston,Nick Young,9,8,5,1,1,2,3,6,2,3,1,1,1,0,0
20-May-18,WARRIORS,2,"Sean Corbin, Marc Davis, Jason Phillips",0,Draymond Green,Klay Thompson,Stephen Curry,Shaun Livingston,Kevin Durant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
