slugTeam,dateGame,numberGameTeamSeason,isB2B,isB2BSecond,countDaysRestTeam,slugOpponent,opp_numberGameTeamSeason,opp_isB2B,opp_isB2BSecond,opp_countDaysRestTeam,locationGame,outcomeGame,act_pts,act_opp_pts,act_net_pts,pts1,fgm1,fga1,pctFG1,opp_pctFG1,fg3m1,fg3a1,pctFG31,opp_pctFG31,fg2m1,fg2a1,pctFG21,opp_pctFG21,ftm1,fta1,pctFT1,opp_pctFT1,oreb1,dreb1,treb1,ast1,stl1,blk1,tov1,pf1,wins1,losses1,pts2,fgm2,fga2,pctFG2,opp_pctFG2,fg3m2,fg3a2,pctFG32,opp_pctFG32,fg2m2,fg2a2,pctFG22,opp_pctFG22,ftm2,fta2,pctFT2,opp_pctFT2,oreb2,dreb2,treb2,ast2,stl2,blk2,tov2,pf2,wins2,losses2
MIA,12/29/2017,35,TRUE,FALSE,2,BKN,35,FALSE,FALSE,1,H,L,87,111,-24,-1.323529412,0.058823529,-0.558823529,0.456513894,0.452688172,2.264705882,6.441176471,0.370817844,0.375729288,-2.205882353,-7,0.510914454,0.48680807,-3.705882353,-4.235294118,0.762282092,0.783225806,-0.911764706,0,-0.911764706,0.882352941,-0.352941176,0.529411765,-4,1.470588235,18,16,-3.294117647,-3.294117647,-1.882352941,0.44040404,0.468029005,2.558823529,8.411764706,0.350085179,0.364864865,-5.852941176,-10.29411765,0.499443207,0.510717614,0.735294118,1.705882353,0.748502994,0.772200772,0.705882353,-1.264705882,-0.558823529,0.705882353,-1.352941176,-1.529411765,-6.470588235,-0.735294118,12,22
MIL,12/29/2017,34,TRUE,TRUE,0,OKC,36,FALSE,FALSE,1,A,W,97,95,2,-0.454545455,1.818181818,0.909090909,0.482553823,0.465465465,-1.909090909,-2,0.3500612,0.395243488,3.727272727,2.909090909,0.540223761,0.500280741,-2.181818182,-2.818181818,0.764473684,0.765533411,-1.818181818,-1.878787879,-3.696969697,0.575757576,1.575757576,1.606060606,-7.212121212,2.484848485,18,15,3.342857143,2.257142857,5.8,0.44580304,0.449876018,-0.514285714,-1.628571429,0.35579782,0.353658537,2.771428571,7.428571429,0.490827962,0.508252703,-0.657142857,0.771428571,0.712846348,0.767926988,3.171428571,-0.257142857,2.914285714,-0.6,1.8,0.542857143,-6.714285714,-0.114285714,20,15
NOP,12/29/2017,35,TRUE,FALSE,1,DAL,37,FALSE,FALSE,1,H,L,120,128,-8,0.235294118,0.147058824,-4.617647059,0.4906639,0.463758609,-0.147058824,-1.735294118,0.388282026,0.371482176,0.294117647,-2.882352941,0.54535809,0.513363591,0.088235294,0.764705882,0.750341064,0.773691655,-1.970588235,1.588235294,-0.382352941,2.823529412,-1.411764706,0.647058824,-4.852941176,-0.794117647,18,16,-2.777777778,-0.25,2.666666667,0.443929871,0.461564742,0.861111111,3.027777778,0.358523726,0.366375121,-1.111111111,-0.361111111,0.495490716,0.51317176,-3.138888889,-3.972222222,0.77265745,0.77581864,-0.666666667,-3.833333333,-4.5,-0.416666667,-1.111111111,-0.611111111,-7.277777778,-0.638888889,11,25
OKC,12/29/2017,36,FALSE,FALSE,1,MIL,34,TRUE,TRUE,0,H,L,95,97,-2,3.342857143,2.257142857,5.8,0.44580304,0.449876018,-0.514285714,-1.628571429,0.35579782,0.353658537,2.771428571,7.428571429,0.490827962,0.508252703,-0.657142857,0.771428571,0.712846348,0.767926988,3.171428571,-0.257142857,2.914285714,-0.6,1.8,0.542857143,-6.714285714,-0.114285714,20,15,-0.454545455,1.818181818,0.909090909,0.482553823,0.465465465,-1.909090909,-2,0.3500612,0.395243488,3.727272727,2.909090909,0.540223761,0.500280741,-2.181818182,-2.818181818,0.764473684,0.765533411,-1.818181818,-1.878787879,-3.696969697,0.575757576,1.575757576,1.606060606,-7.212121212,2.484848485,18,15
PHX,12/29/2017,37,FALSE,FALSE,2,SAC,35,FALSE,FALSE,1,A,W,111,101,10,-6.805555556,-2.861111111,-2.555555556,0.442711649,0.461966605,-1.305555556,-1.638888889,0.333333333,0.360887097,-1.555555556,-0.916666667,0.488909009,0.506690455,0.222222222,0.416666667,0.761290323,0.765027322,0.361111111,-0.361111111,0,-1.805555556,-2.055555556,-0.527777778,-7.25,-0.194444444,13,23,-8.411764706,-0.647058824,2.852941176,0.448335645,0.471833513,-3.264705882,-8.735294118,0.38381201,0.380997178,2.617647059,11.58823529,0.471671388,0.527842227,-3.852941176,-4.176470588,0.726315789,0.765449438,-0.441176471,-3.470588235,-3.911764706,-3.264705882,0.176470588,-0.058823529,-4.147058824,1.794117647,12,22
SAC,12/29/2017,35,FALSE,FALSE,1,PHX,37,FALSE,FALSE,2,H,L,101,111,-10,-8.411764706,-0.647058824,2.852941176,0.448335645,0.471833513,-3.264705882,-8.735294118,0.38381201,0.380997178,2.617647059,11.58823529,0.471671388,0.527842227,-3.852941176,-4.176470588,0.726315789,0.765449438,-0.441176471,-3.470588235,-3.911764706,-3.264705882,0.176470588,-0.058823529,-4.147058824,1.794117647,12,22,-6.805555556,-2.861111111,-2.555555556,0.442711649,0.461966605,-1.305555556,-1.638888889,0.333333333,0.360887097,-1.555555556,-0.916666667,0.488909009,0.506690455,0.222222222,0.416666667,0.761290323,0.765027322,0.361111111,-0.361111111,0,-1.805555556,-2.055555556,-0.527777778,-7.25,-0.194444444,13,23
TOR,12/29/2017,34,FALSE,FALSE,1,ATL,35,TRUE,FALSE,1,H,W,111,98,13,7.696969697,2.606060606,1.757575758,0.472566372,0.451391399,2.03030303,5.787878788,0.349570201,0.349299065,0.575757576,-4.03030303,0.544994376,0.497121926,0.454545455,-0.424242424,0.798701299,0.765306122,-0.545454545,1.03030303,0.484848485,0.909090909,1.151515152,0.484848485,-7.090909091,1.727272727,23,10,-4.382352941,-1.617647059,-0.352941176,0.458405848,0.475563258,-0.794117647,-2.647058824,0.380122951,0.373358349,-0.823529412,2.294117647,0.49868213,0.535459043,-0.352941176,-1,0.786135693,0.765449438,-1.470588235,-2.117647059,-3.588235294,-1.647058824,0.5,-0.852941176,-5.970588235,-0.941176471,9,25
WAS,12/29/2017,36,FALSE,FALSE,1,HOU,34,TRUE,TRUE,0,H,W,121,103,18,1.771428571,1.228571429,1.885714286,0.456478405,0.452105978,-0.4,-2.771428571,0.359649123,0.338949455,1.628571429,4.657142857,0.498570067,0.511111111,-0.285714286,-0.657142857,0.762899263,0.753882915,-0.171428571,-0.8,-0.971428571,0.885714286,1,-0.485714286,-8,0.714285714,19,16,9.242424242,-0.666666667,-1.636363636,0.464998186,0.463891853,5.363636364,14.18181818,0.368644068,0.363924051,-6.03030303,-15.81818182,0.566741238,0.514761138,5.212121212,5.151515152,0.798165138,0.746438746,1,2.333333333,3.333333333,0.393939394,1.181818182,-0.121212121,-6.363636364,-0.424242424,25,8
ATL,12/30/2017,36,TRUE,TRUE,0,POR,35,FALSE,FALSE,1,H,W,104,89,15,-4.628571429,-1.8,-0.828571429,0.45761567,0.474247492,-0.885714286,-2.942857143,0.38,0.372620127,-0.914285714,2.114285714,0.497195309,0.533651298,-0.142857143,-0.628571429,0.782234957,0.765277778,-1.571428571,-2,-3.571428571,-1.628571429,0.4,-1.057142857,-5.914285714,-1.114285714,9,26,1.441176471,-0.088235294,0.441176471,0.443562306,0.446911867,0.323529412,-0.411764706,0.370238095,0.351288056,-0.411764706,0.852941176,0.473505105,0.487179487,1.294117647,0.205882353,0.794594595,0.742155525,0.882352941,1.852941176,2.735294118,-0.588235294,-1.147058824,-0.147058824,-5.882352941,-0.176470588,18,16
CLE,12/30/2017,36,FALSE,FALSE,2,UTA,37,FALSE,FALSE,2,A,L,101,104,-3,2.942857143,-0.885714286,-3.628571429,0.479145122,0.469286658,0.628571429,0.514285714,0.38407699,0.370666667,-1.514285714,-4.142857143,0.540955631,0.527588019,4.085714286,3.457142857,0.809583859,0.742559524,-1.914285714,0.8,-1.114285714,-1.914285714,-0.485714286,-0.457142857,-6.885714286,-2.142857143,24,11,-0.444444444,-0.555555556,1.5,0.447892074,0.46307111,1.277777778,3.5,0.375582479,0.376979937,-1.833333333,-2,0.488900634,0.504582485,-0.611111111,-1.583333333,0.804979253,0.774358974,-0.333333333,-2.75,-3.083333333,1.222222222,0.944444444,0.166666667,-6,0,15,21
DEN,12/30/2017,36,FALSE,FALSE,2,PHI,35,TRUE,FALSE,1,H,L,102,107,-5,1.542857143,-0.371428571,1,0.463552021,0.473348978,0.514285714,1.571428571,0.366447985,0.368577075,-0.885714286,-0.571428571,0.516658124,0.527143582,1.771428571,2.542857143,0.745072273,0.751488095,2.542857143,1.971428571,4.514285714,-0.342857143,-0.6,-0.2,-5.314285714,-2.342857143,19,16,-1.088235294,0.911764706,-1.235294118,0.457729875,0.441049485,0.470588235,0.676470588,0.35443038,0.346613546,0.441176471,-1.911764706,0.512358393,0.488290982,-3.382352941,-4.294117647,0.747770701,0.754027927,1.029411765,3.882352941,4.911764706,4.588235294,-0.970588235,-0.647058824,-3.558823529,2.5,15,19
DET,12/30/2017,35,FALSE,FALSE,1,SAS,37,FALSE,FALSE,1,H,W,93,79,14,0.764705882,0.205882353,3.794117647,0.447062842,0.465166131,0.911764706,1.852941176,0.380324544,0.372697725,-0.705882353,1.941176471,0.480947477,0.510660981,-0.558823529,-0.176470588,0.753466872,0.775572519,1.411764706,-1.558823529,-0.147058824,-2.147058824,0.617647059,-1.941176471,-5.058823529,0.558823529,19,15,3.555555556,0.861111111,-0.055555556,0.461768617,0.451162791,-0.555555556,-2.222222222,0.366245695,0.356466877,1.416666667,2.166666667,0.500701919,0.494900437,2.388888889,1.944444444,0.778846154,0.73100304,1.194444444,1.972222222,3.166666667,1.111111111,-0.75,1.944444444,-5.916666667,-2.25,25,11
GSW,12/30/2017,37,TRUE,TRUE,0,MEM,36,TRUE,FALSE,2,H,W,141,128,13,9.75,4.861111111,-4.194444444,0.505512322,0.427820711,1.222222222,0.583333333,0.385261194,0.351094196,3.638888889,-4.777777778,0.569582505,0.46474359,-1.194444444,-3.083333333,0.812413793,0.755980861,-2.722222222,5.416666667,2.694444444,7.5,-0.555555556,4.472222222,-2.527777778,1.805555556,28,8,-3.714285714,-0.514285714,0.685714286,0.439544808,0.449784792,-1,-0.371428571,0.342105263,0.373831776,0.485714286,1.057142857,0.489258861,0.489863014,-1.685714286,-2.942857143,0.798439532,0.771788991,-1.2,-1.6,-2.8,0.057142857,0.2,0.085714286,-7.4,1.8,11,24
MEM,12/30/2017,36,TRUE,FALSE,2,GSW,37,TRUE,TRUE,0,A,L,128,141,-13,-3.714285714,-0.514285714,0.685714286,0.439544808,0.449784792,-1,-0.371428571,0.342105263,0.373831776,0.485714286,1.057142857,0.489258861,0.489863014,-1.685714286,-2.942857143,0.798439532,0.771788991,-1.2,-1.6,-2.8,0.057142857,0.2,0.085714286,-7.4,1.8,11,24,9.75,4.861111111,-4.194444444,0.505512322,0.427820711,1.222222222,0.583333333,0.385261194,0.351094196,3.638888889,-4.777777778,0.569582505,0.46474359,-1.194444444,-3.083333333,0.812413793,0.755980861,-2.722222222,5.416666667,2.694444444,7.5,-0.555555556,4.472222222,-2.527777778,1.805555556,28,8
MIA,12/30/2017,36,TRUE,TRUE,0,ORL,37,FALSE,FALSE,1,A,W,117,111,6,-1.971428571,-0.2,-0.257142857,0.452797203,0.453816661,1.971428571,6.257142857,0.364791289,0.377123443,-2.171428571,-6.514285714,0.507963595,0.487915408,-3.542857143,-3.942857143,0.762839879,0.78625,-0.771428571,-0.428571429,-1.2,0.485714286,-0.314285714,0.485714286,-4.228571429,1.285714286,18,17,-5.361111111,-2.083333333,-2.527777778,0.457004831,0.467459324,0.277777778,2.333333333,0.36026616,0.381198347,-2.361111111,-4.861111111,0.506575743,0.504937163,-1.472222222,-0.805555556,0.745308311,0.785806452,-2.388888889,-2.638888889,-5.027777778,-1.916666667,-0.611111111,-0.194444444,-4.722222222,0.416666667,12,24
NOP,12/30/2017,36,TRUE,TRUE,0,NYK,36,FALSE,FALSE,1,H,L,103,105,-2,0,0.028571429,-4.428571429,0.490762513,0.466155811,-0.542857143,-1.914285714,0.384393064,0.378280543,0.571428571,-2.514285714,0.547705003,0.514060187,0.485714286,1.142857143,0.755555556,0.773793103,-1.942857143,1.228571429,-0.714285714,2.771428571,-1.285714286,0.685714286,-5.142857143,-0.885714286,18,17,-0.114285714,2.457142857,1.114285714,0.466,0.443093549,-3.8,-10.02857143,0.357894737,0.364536454,6.257142857,11.14285714,0.502678571,0.49027027,-1.228571429,-2.257142857,0.796852647,0.771208226,0.914285714,2.628571429,3.542857143,0.257142857,-1.2,-0.142857143,-5.028571429,0.6,17,18
NYK,12/30/2017,36,FALSE,FALSE,1,NOP,36,TRUE,TRUE,0,A,W,105,103,2,-0.114285714,2.457142857,1.114285714,0.466,0.443093549,-3.8,-10.02857143,0.357894737,0.364536454,6.257142857,11.14285714,0.502678571,0.49027027,-1.228571429,-2.257142857,0.796852647,0.771208226,0.914285714,2.628571429,3.542857143,0.257142857,-1.2,-0.142857143,-5.028571429,0.6,17,18,0,0.028571429,-4.428571429,0.490762513,0.466155811,-0.542857143,-1.914285714,0.384393064,0.378280543,0.571428571,-2.514285714,0.547705003,0.514060187,0.485714286,1.142857143,0.755555556,0.773793103,-1.942857143,1.228571429,-0.714285714,2.771428571,-1.285714286,0.685714286,-5.142857143,-0.885714286,18,17
ORL,12/30/2017,37,FALSE,FALSE,1,MIA,36,TRUE,TRUE,0,H,L,111,117,-6,-5.361111111,-2.083333333,-2.527777778,0.457004831,0.467459324,0.277777778,2.333333333,0.36026616,0.381198347,-2.361111111,-4.861111111,0.506575743,0.504937163,-1.472222222,-0.805555556,0.745308311,0.785806452,-2.388888889,-2.638888889,-5.027777778,-1.916666667,-0.611111111,-0.194444444,-4.722222222,0.416666667,12,24,-1.971428571,-0.2,-0.257142857,0.452797203,0.453816661,1.971428571,6.257142857,0.364791289,0.377123443,-2.171428571,-6.514285714,0.507963595,0.487915408,-3.542857143,-3.942857143,0.762839879,0.78625,-0.771428571,-0.428571429,-1.2,0.485714286,-0.314285714,0.485714286,-4.228571429,1.285714286,18,17
PHI,12/30/2017,35,TRUE,FALSE,1,DEN,36,FALSE,FALSE,2,A,W,107,102,5,-1.088235294,0.911764706,-1.235294118,0.457729875,0.441049485,0.470588235,0.676470588,0.35443038,0.346613546,0.441176471,-1.911764706,0.512358393,0.488290982,-3.382352941,-4.294117647,0.747770701,0.754027927,1.029411765,3.882352941,4.911764706,4.588235294,-0.970588235,-0.647058824,-3.558823529,2.5,15,19,1.542857143,-0.371428571,1,0.463552021,0.473348978,0.514285714,1.571428571,0.366447985,0.368577075,-0.885714286,-0.571428571,0.516658124,0.527143582,1.771428571,2.542857143,0.745072273,0.751488095,2.542857143,1.971428571,4.514285714,-0.342857143,-0.6,-0.2,-5.314285714,-2.342857143,19,16
POR,12/30/2017,35,FALSE,FALSE,1,ATL,36,TRUE,TRUE,0,A,L,89,104,-15,1.441176471,-0.088235294,0.441176471,0.443562306,0.446911867,0.323529412,-0.411764706,0.370238095,0.351288056,-0.411764706,0.852941176,0.473505105,0.487179487,1.294117647,0.205882353,0.794594595,0.742155525,0.882352941,1.852941176,2.735294118,-0.588235294,-1.147058824,-0.147058824,-5.882352941,-0.176470588,18,16,-4.628571429,-1.8,-0.828571429,0.45761567,0.474247492,-0.885714286,-2.942857143,0.38,0.372620127,-0.914285714,2.114285714,0.497195309,0.533651298,-0.142857143,-0.628571429,0.782234957,0.765277778,-1.571428571,-2,-3.571428571,-1.628571429,0.4,-1.057142857,-5.914285714,-1.114285714,9,26
SAS,12/30/2017,37,FALSE,FALSE,1,DET,35,FALSE,FALSE,1,A,L,79,93,-14,3.555555556,0.861111111,-0.055555556,0.461768617,0.451162791,-0.555555556,-2.222222222,0.366245695,0.356466877,1.416666667,2.166666667,0.500701919,0.494900437,2.388888889,1.944444444,0.778846154,0.73100304,1.194444444,1.972222222,3.166666667,1.111111111,-0.75,1.944444444,-5.916666667,-2.25,25,11,0.764705882,0.205882353,3.794117647,0.447062842,0.465166131,0.911764706,1.852941176,0.380324544,0.372697725,-0.705882353,1.941176471,0.480947477,0.510660981,-0.558823529,-0.176470588,0.753466872,0.775572519,1.411764706,-1.558823529,-0.147058824,-2.147058824,0.617647059,-1.941176471,-5.058823529,0.558823529,19,15
UTA,12/30/2017,37,FALSE,FALSE,2,CLE,36,FALSE,FALSE,2,H,W,104,101,3,-0.444444444,-0.555555556,1.5,0.447892074,0.46307111,1.277777778,3.5,0.375582479,0.376979937,-1.833333333,-2,0.488900634,0.504582485,-0.611111111,-1.583333333,0.804979253,0.774358974,-0.333333333,-2.75,-3.083333333,1.222222222,0.944444444,0.166666667,-6,0,15,21,2.942857143,-0.885714286,-3.628571429,0.479145122,0.469286658,0.628571429,0.514285714,0.38407699,0.370666667,-1.514285714,-4.142857143,0.540955631,0.527588019,4.085714286,3.457142857,0.809583859,0.742559524,-1.914285714,0.8,-1.114285714,-1.914285714,-0.485714286,-0.457142857,-6.885714286,-2.142857143,24,11
BKN,12/31/2017,36,TRUE,FALSE,1,BOS,40,FALSE,FALSE,2,A,L,105,108,-3,-2.514285714,-2.942857143,-2.114285714,0.441784192,0.46429715,2.714285714,8.171428571,0.351666667,0.357768053,-5.657142857,-10.28571429,0.500270416,0.50837483,0.657142857,1.485714286,0.752325581,0.772277228,0.571428571,-0.8,-0.228571429,1.057142857,-1.342857143,-1.457142857,-6.285714286,-0.571428571,13,22,5,1.102564103,-0.461538462,0.452080123,0.436408213,2.538461538,4.692307692,0.37489678,0.345330739,-1.435897436,-5.153846154,0.498033432,0.478299776,0.256410256,-0.051282051,0.767942584,0.754176611,-0.948717949,1.153846154,0.205128205,1.974358974,0.564102564,0.666666667,-6.153846154,0.666666667,29,10
BOS,12/31/2017,40,FALSE,FALSE,2,BKN,36,TRUE,FALSE,1,H,W,108,105,3,5,1.102564103,-0.461538462,0.452080123,0.436408213,2.538461538,4.692307692,0.37489678,0.345330739,-1.435897436,-5.153846154,0.498033432,0.478299776,0.256410256,-0.051282051,0.767942584,0.754176611,-0.948717949,1.153846154,0.205128205,1.974358974,0.564102564,0.666666667,-6.153846154,0.666666667,29,10,-2.514285714,-2.942857143,-2.114285714,0.441784192,0.46429715,2.714285714,8.171428571,0.351666667,0.357768053,-5.657142857,-10.28571429,0.500270416,0.50837483,0.657142857,1.485714286,0.752325581,0.772277228,0.571428571,-0.8,-0.228571429,1.057142857,-1.342857143,-1.457142857,-6.285714286,-0.571428571,13,22
CHA,12/31/2017,36,FALSE,FALSE,1,LAC,35,FALSE,FALSE,1,A,L,98,106,-8,-1.771428571,-2.371428571,-1.4,0.436960849,0.457068234,-2.057142857,-5.657142857,0.349425287,0.352059925,-0.314285714,4.257142857,0.472481343,0.513283208,5.028571429,8.914285714,0.728382503,0.804769001,2.457142857,0.771428571,3.228571429,-2.857142857,-0.2,-0.314285714,-10.14285714,-4.942857143,13,22,-0.470588235,-0.411764706,-0.382352941,0.45340751,0.456213223,0.323529412,1.5,0.354146341,0.361396304,-0.735294118,-1.882352941,0.508373852,0.504438642,0.029411765,0.882352941,0.746666667,0.773584906,0.411764706,-0.294117647,0.117647059,-3.117647059,-0.5,-0.264705882,-7.735294118,-0.764705882,15,19
CHI,12/31/2017,36,TRUE,FALSE,1,WAS,37,FALSE,FALSE,1,A,L,110,114,-4,-5.628571429,-1.514285714,1.942857143,0.435347628,0.462790698,-0.085714286,-0.028571429,0.354466859,0.357005758,-1.428571429,1.971428571,0.476681394,0.518800813,-2.514285714,-2.114285714,0.737942122,0.78591954,1.285714286,-1.857142857,-0.571428571,-0.971428571,0.057142857,-1.057142857,-3.771428571,2.228571429,13,22,2.222222222,1.444444444,1.805555556,0.458683021,0.451368282,-0.277777778,-3.027777778,0.364978903,0.336802271,1.722222222,4.833333333,0.5,0.512651822,-0.388888889,-0.75,0.762711864,0.754982415,-0.111111111,-0.555555556,-0.666666667,1.083333333,1,-0.388888889,-7.694444444,0.75,20,16
DAL,12/31/2017,38,FALSE,FALSE,1,OKC,37,FALSE,FALSE,1,A,W,116,113,3,-2.486486486,-0.135135135,2.540540541,0.446877012,0.4624834,1.216216216,3.162162162,0.365335599,0.363207547,-1.351351351,-0.621621622,0.496630378,0.516393443,-3.432432432,-4.243243243,0.772795217,0.779661017,-0.621621622,-3.432432432,-4.054054054,-0.432432432,-1.162162162,-0.648648649,-7.189189189,-0.513513514,12,25,3.194444444,2.138888889,5.583333333,0.446124156,0.450481431,-0.555555556,-1.694444444,0.353965184,0.352511416,2.694444444,7.277777778,0.492048193,0.50965251,-0.527777778,0.833333333,0.71007371,0.761479592,3.027777778,-0.138888889,2.888888889,-0.861111111,1.638888889,0.472222222,-6.833333333,-0.222222222,20,16
HOU,12/31/2017,35,FALSE,FALSE,1,LAL,35,TRUE,FALSE,1,H,W,148,142,6,8.441176471,-0.911764706,-1.558823529,0.463808855,0.466022766,5.088235294,14.11764706,0.366120219,0.368902439,-6,-15.67647059,0.567293777,0.515926893,5.176470588,5.117647059,0.798423423,0.746498599,0.911764706,2.029411765,2.941176471,0.147058824,1.117647059,-0.205882353,-6.205882353,-0.470588235,25,9,-3.794117647,-0.647058824,-0.176470588,0.452279436,0.458592471,-1.323529412,-2.676470588,0.324590164,0.339960239,0.676470588,2.5,0.507029053,0.516837482,-1.176470588,1.029411765,0.689272503,0.771907216,0.970588235,-0.529411765,0.441176471,0.264705882,0.176470588,-0.647058824,-4.676470588,1.647058824,11,23
IND,12/31/2017,37,FALSE,FALSE,1,MIN,37,TRUE,FALSE,2,H,L,90,107,-17,0.416666667,0.25,-1.333333333,0.478555305,0.468402668,-1.833333333,-5.916666667,0.385290889,0.370996441,2.083333333,4.583333333,0.517351598,0.522469136,1.75,1.333333333,0.772151899,0.733031674,-1.361111111,0.111111111,-1.25,-1.277777778,1.222222222,-0.555555556,-5.5,-0.027777778,19,17,1.916666667,-0.055555556,0.861111111,0.475832789,0.481359287,-2.444444444,-5.861111111,0.356886228,0.369024857,2.388888889,6.722222222,0.520431073,0.540554156,4.472222222,5.333333333,0.79294653,0.780203785,0.722222222,-0.333333333,0.388888889,-1.527777778,2.194444444,-0.611111111,-8.75,-3.527777778,22,14
LAC,12/31/2017,35,FALSE,FALSE,1,CHA,36,FALSE,FALSE,1,H,W,106,98,8,-0.470588235,-0.411764706,-0.382352941,0.45340751,0.456213223,0.323529412,1.5,0.354146341,0.361396304,-0.735294118,-1.882352941,0.508373852,0.504438642,0.029411765,0.882352941,0.746666667,0.773584906,0.411764706,-0.294117647,0.117647059,-3.117647059,-0.5,-0.264705882,-7.735294118,-0.764705882,15,19,-1.771428571,-2.371428571,-1.4,0.436960849,0.457068234,-2.057142857,-5.657142857,0.349425287,0.352059925,-0.314285714,4.257142857,0.472481343,0.513283208,5.028571429,8.914285714,0.728382503,0.804769001,2.457142857,0.771428571,3.228571429,-2.857142857,-0.2,-0.314285714,-10.14285714,-4.942857143,13,22
LAL,12/31/2017,35,TRUE,FALSE,1,HOU,35,FALSE,FALSE,1,A,L,142,148,-6,-3.794117647,-0.647058824,-0.176470588,0.452279436,0.458592471,-1.323529412,-2.676470588,0.324590164,0.339960239,0.676470588,2.5,0.507029053,0.516837482,-1.176470588,1.029411765,0.689272503,0.771907216,0.970588235,-0.529411765,0.441176471,0.264705882,0.176470588,-0.647058824,-4.676470588,1.647058824,11,23,8.441176471,-0.911764706,-1.558823529,0.463808855,0.466022766,5.088235294,14.11764706,0.366120219,0.368902439,-6,-15.67647059,0.567293777,0.515926893,5.176470588,5.117647059,0.798423423,0.746498599,0.911764706,2.029411765,2.941176471,0.147058824,1.117647059,-0.205882353,-6.205882353,-0.470588235,25,9
MEM,12/31/2017,37,TRUE,TRUE,0,SAC,36,FALSE,FALSE,1,A,W,114,96,18,-3.972222222,-0.527777778,0.916666667,0.442188575,0.453880961,-1.055555556,-0.694444444,0.35015448,0.379518072,0.527777778,1.611111111,0.488372093,0.493340437,-1.861111111,-2.944444444,0.795195954,0.775919732,-1,-1.722222222,-2.722222222,-0.166666667,0.277777778,-0.083333333,-7.472222222,1.888888889,11,25,-8.457142857,-0.742857143,2.628571429,0.448717949,0.472144847,-3.314285714,-8.685714286,0.382762991,0.382433669,2.571428571,11.31428571,0.472643678,0.527262507,-3.657142857,-4.085714286,0.730185497,0.762228261,-0.657142857,-3.428571429,-4.085714286,-3.257142857,0.2,-0.142857143,-4.314285714,1.857142857,12,23
MIN,12/31/2017,37,TRUE,FALSE,2,IND,37,FALSE,FALSE,1,A,W,107,90,17,1.916666667,-0.055555556,0.861111111,0.475832789,0.481359287,-2.444444444,-5.861111111,0.356886228,0.369024857,2.388888889,6.722222222,0.520431073,0.540554156,4.472222222,5.333333333,0.79294653,0.780203785,0.722222222,-0.333333333,0.388888889,-1.527777778,2.194444444,-0.611111111,-8.75,-3.527777778,22,14,0.416666667,0.25,-1.333333333,0.478555305,0.468402668,-1.833333333,-5.916666667,0.385290889,0.370996441,2.083333333,4.583333333,0.517351598,0.522469136,1.75,1.333333333,0.772151899,0.733031674,-1.361111111,0.111111111,-1.25,-1.277777778,1.222222222,-0.555555556,-5.5,-0.027777778,19,17
